,state,"state,city",state_link,city_link,keyword,links,error
807,az,"az,springerville",https://library.municode.com/az,https://library.municode.com/az/springerville/codes/code_of_ordinances,"""solar""","['https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TAX_CODE_TOWN_SPRINGERVILLE_CH9RIEXTA_ARTIV-PRTA_S9A-450RELELIUSTAPEPR', 'https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TIT17ZO_CH17.28GEPR_17.28.040YALOARRE', 'https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TIT17ZO_CH17.28GEPR_17.28.050BUHERE', 'https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TAX_CODE_TOWN_SPRINGERVILLE_CH9RIEXTA_ARTI-GECODE_S9A-100GEDE', 'https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TAX_CODE_TOWN_SPRINGERVILLE_CH9RIEXTA_ARTIV-PRTA_S9A-415COCOCOCO', 'https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TAX_CODE_TOWN_SPRINGERVILLE_CH9RIEXTA_ARTIV-PRTA_S9A-417COCOOWILWHARNOSPBU', 'https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TAX_CODE_TOWN_SPRINGERVILLE_CH9RIEXTA_ARTIV-PRTA_S9A-416COCOSPBU', 'https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TAX_CODE_TOWN_SPRINGERVILLE_CH9RIEXTA_ARTIV-PRTA_S9A-465RESAEX', 'https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TAX_CODE_TOWN_SPRINGERVILLE', 'https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TAX_CODE_TOWN_SPRINGERVILLE_CH9RIEXTA_ARTIV-PRTA_S9A-480UTSE']",
808,az,"az,springerville",https://library.municode.com/az,https://library.municode.com/az/springerville/codes/code_of_ordinances,"""EV""",[],
809,az,"az,springerville",https://library.municode.com/az,https://library.municode.com/az/springerville/codes/code_of_ordinances,"""Electric Vehicles""",[],
810,az,"az,surprise",https://library.municode.com/az,https://library.municode.com/az/surprise/codes/code_of_ordinances,"""equality""",[],
811,az,"az,surprise",https://library.municode.com/az,https://library.municode.com/az/surprise/codes/code_of_ordinances,"""workforce development""",[],
812,az,"az,surprise",https://library.municode.com/az,https://library.municode.com/az/surprise/codes/code_of_ordinances,"""sustainability""",[],
813,az,"az,surprise",https://library.municode.com/az,https://library.municode.com/az/surprise/codes/code_of_ordinances,"""solar""","['https://library.municode.com/az/surprise/codes/municipal_code?nodeId=PTIILADEOR_CH107DEDERE_ARTIVPALORE_S107-4.4MUMIMIUSNSIUSPR', 'https://library.municode.com/az/surprise/codes/municipal_code?nodeId=PTIGEOR_CH46-3.14TA_ARTIVPRTA_S46-3.14-417COCOOWILWHARNOSPBU', 'https://library.municode.com/az/surprise/codes/municipal_code?nodeId=PTIGEOR_CH46-3.14TA_ARTIVPRTA_S46-3.14-415COCOCOCO', 'https://library.municode.com/az/surprise/codes/municipal_code?nodeId=PTIGEOR_CH46-3.14TA_ARTIGECODE_S46-3.14-100GEDE', 'https://library.municode.com/az/surprise/codes/municipal_code?nodeId=PTIILADEOR_CH101ADPR_ARTIINGE_S101-1.3PUAP', 'https://library.municode.com/az/surprise/codes/municipal_code?nodeId=PTIGEOR_CH46-3.14TA_ARTIVPRTA_S46-3.14-416COCOSPBU', 'https://library.municode.com/az/surprise/codes/municipal_code?nodeId=PTIGEOR_CH46-3.14TA_ARTIVPRTA_S46-3.14-465RESAEX', 'https://library.municode.com/az/surprise/codes/municipal_code?nodeId=PTIILADEOR_CH106ZOUSST_ARTIIISUHEDISHZODI_S106-3.2DEDESTSHZODI']",
814,az,"az,surprise",https://library.municode.com/az,https://library.municode.com/az/surprise/codes/code_of_ordinances,"""EV""",[],
815,az,"az,surprise",https://library.municode.com/az,https://library.municode.com/az/surprise/codes/code_of_ordinances,"""Electric Vehicles""",[],
816,az,"az,tempe",https://library.municode.com/az,https://library.municode.com/az/tempe/codes/code_of_ordinances,"""equality""",[],
817,az,"az,tempe",https://library.municode.com/az,https://library.municode.com/az/tempe/codes/code_of_ordinances,"""workforce development""",[],
818,az,"az,tempe",https://library.municode.com/az,https://library.municode.com/az/tempe/codes/code_of_ordinances,"""sustainability""",[],
819,az,"az,tempe",https://library.municode.com/az,https://library.municode.com/az/tempe/codes/code_of_ordinances,"""solar""","['https://library.municode.com/az/tempe/codes/zoning_and_development_code?nodeId=ZONING_DEVELOPMENT_CODE_PT5_OVZODI_CH6_TROVDI_S5-611DESTCOMIEINDI', 'https://library.municode.com/az/tempe/codes/zoning_and_development_code?nodeId=ZONING_DEVELOPMENT_CODE_PT3_LAUS_CH4_SPUSST_S3-420SIMIRESESTADRE', 'https://library.municode.com/az/tempe/codes/city_code?nodeId=CH16LIPREXTA_ARTIVPRTA_S16-450RELELIUSTAPEPR', 'https://library.municode.com/az/tempe/codes/zoning_and_development_code?nodeId=ZONING_DEVELOPMENT_CODE_PT5_OVZODI_CH6_TROVDI_S5-610DESTREDI', 'https://library.municode.com/az/tempe/codes/city_code?nodeId=CH16LIPREXTA_ARTIGECODE_S16-100GEDE', 'https://library.municode.com/az/tempe/codes/city_code?nodeId=CH16LIPREXTA_ARTIVPRTA_S16-417COCOWNILWHARNOSPBU', 'https://library.municode.com/az/tempe/codes/city_code?nodeId=CH16LIPREXTA_ARTIVPRTA_S16-415COCOONCO', 'https://library.municode.com/az/tempe/codes/city_code?nodeId=CH16LIPREXTA_ARTIVPRTA_S16-416COCOPEBU', 'https://library.municode.com/az/tempe/codes/city_code?nodeId=APXASCFECH_TABLE_2-A--BUILDING_PERMIT_FLAT_FEES', 'https://library.municode.com/az/tempe/codes/city_code?nodeId=CH16LIPREXTA_ARTIVPRTA_S16-465RESAXE']",
820,az,"az,tempe",https://library.municode.com/az,https://library.municode.com/az/tempe/codes/code_of_ordinances,"""EV""",[],
821,az,"az,tempe",https://library.municode.com/az,https://library.municode.com/az/tempe/codes/code_of_ordinances,"""Electric Vehicles""",[],
822,az,"az,tolleson",https://library.municode.com/az,https://library.municode.com/az/tolleson/codes/code_of_ordinances,"""equality""",[],
823,az,"az,tolleson",https://library.municode.com/az,https://library.municode.com/az/tolleson/codes/code_of_ordinances,"""workforce development""",['https://library.municode.com/az/tolleson/codes/code_of_ordinances?nodeId=CD_ORD_CH2AD_ART2-3CIOF_OF_S2-3-28ECDEDI'],
824,az,"az,tolleson",https://library.municode.com/az,https://library.municode.com/az/tolleson/codes/code_of_ordinances,"""sustainability""",[],
825,az,"az,tolleson",https://library.municode.com/az,https://library.municode.com/az/tolleson/codes/code_of_ordinances,"""solar""",[],
826,az,"az,tolleson",https://library.municode.com/az,https://library.municode.com/az/tolleson/codes/code_of_ordinances,"""EV""",[],
827,az,"az,tolleson",https://library.municode.com/az,https://library.municode.com/az/tolleson/codes/code_of_ordinances,"""Electric Vehicles""",[],
828,az,"az,youngtown",https://library.municode.com/az,https://library.municode.com/az/youngtown/codes/code_of_ordinances,"""equality""",[],
829,az,"az,youngtown",https://library.municode.com/az,https://library.municode.com/az/youngtown/codes/code_of_ordinances,"""workforce development""",[],
830,az,"az,youngtown",https://library.municode.com/az,https://library.municode.com/az/youngtown/codes/code_of_ordinances,"""sustainability""",[],
831,az,"az,youngtown",https://library.municode.com/az,https://library.municode.com/az/youngtown/codes/code_of_ordinances,"""solar""",['https://library.municode.com/az/youngtown/codes/code_of_ordinances?nodeId=STREARCITO'],
832,az,"az,youngtown",https://library.municode.com/az,https://library.municode.com/az/youngtown/codes/code_of_ordinances,"""EV""",[],
833,az,"az,youngtown",https://library.municode.com/az,https://library.municode.com/az/youngtown/codes/code_of_ordinances,"""Electric Vehicles""",[],
